ds,y,da_price,direct_load_forecast,tie_load_forecast,wind_forecast,solar_forecast,market_import_forecast,tie_line_forecast,thermal_forecast,direct_load_actual,tie_load_actual,wind_actual,solar_actual,pumped_storage_actual,thermal_actual,market_import_actual,tie_line_actual,hour_of_day,day_of_week,is_holiday
2024-12-20 20:00:00,248.1725,362.82,77672.37,23742.25,10862.7025,0.0,1515.0,5073.0,8950.0,77887.475,23861.2326,14289.445,-11.1425,496.91499999999996,9072.404825,21.20244175,4016.010698,20,4,0.0
2024-12-20 21:00:00,-29.8025,316.68,75705.0375,23560.75,12888.5975,0.0,1515.0,5073.0,8950.0,76096.046,23535.106725,15885.045,-11.285,510.0375,8985.886075,20.81279525,4031.553709,21,4,0.0
2024-12-20 22:00:00,-80.0,119.22,71652.465,23018.5,14585.7925,0.0,1515.0,5073.0,8950.0,72244.6575,22978.60725,16168.115,-11.1075,-344.6925,8877.981674999999,21.373506,4008.90770225,22,4,0.0
2024-12-20 23:00:00,-80.0,65.5,67354.0825,20222.5,15802.7825,0.0,1515.0,5073.0,8950.0,67572.22,20221.56385,16542.2325,-10.807500000000001,-941.4225,8847.8047,21.173931250000003,4006.8890145,23,4,0.0
2024-12-21 00:00:00,-80.0,-13.87,64828.917499999996,19194.25,16905.8275,0.0,1518.0,5298.0,8912.5,64484.369999999995,19363.13865,15950.1,-10.8275,-1448.3375,8878.351625,21.73464075,4001.93670225,0,5,0.0
2024-12-21 01:00:00,-80.0,-80.52,63155.692500000005,19212.25,17176.5725,0.0,1519.0,5373.0,8900.0,62759.69575,19361.625975,13851.9675,-10.745000000000001,-1192.105,8863.912275,21.85818725,4054.12647925,1,5,0.0
2024-12-21 02:00:00,-80.0,-80.52,62100.4925,19248.5,17159.325,0.0,1519.0,5373.0,8900.0,61637.99025,19567.580875,14281.33,-10.8375,-2069.675,8877.085975,20.76527775,4128.4212355,2,5,0.0
2024-12-21 03:00:00,-50.3,-80.26,61439.0175,19282.75,17091.7825,0.0,1519.0,5373.0,8900.0,61065.1825,19233.639425,15313.855,-10.8075,-1425.2150000000001,8904.46405,22.0482585,4169.27500925,3,5,0.0
2024-12-21 04:00:00,-80.0,-80.52,61505.4825,19347.75,16852.3825,0.0,1519.0,5373.0,8900.0,61492.0125,19448.1358,15048.19,-10.885,-1118.2825,8866.674775,21.601591,4203.78947875,4,5,0.0
2024-12-21 05:00:00,-80.0,-80.52,63513.2275,19986.75,16401.1725,0.0,1519.0,5373.0,8900.0,63317.55675,20114.13245,14439.435,-10.765,-1110.51,8874.62275,22.1718045,4211.77996425,5,5,0.0
2024-12-21 06:00:00,-80.0,-80.52,67759.5875,22383.5,15777.35,0.0,1519.0,5373.0,8900.0,66588.89625,22400.38605,13187.157500000001,-11.15,-281.2725,8907.786075,21.478044750000002,4227.48488775,6,5,0.0
2024-12-21 07:00:00,203.155,-44.0,74389.6725,23062.75,15044.955,250.3175,1519.0,5358.0,8900.0,73184.151,23062.4346,14760.765,131.04999999999998,417.60249999999996,8951.76625,21.89620175,4253.034814250001,7,5,0.0
2024-12-21 08:00:00,292.985,195.58,80580.025,24191.0,14304.9225,2379.1775,1519.0,5325.5,8900.0,79892.62125,24378.11815,14563.6075,1957.5875,1057.3375,8979.43795,22.1242865,4212.154507,8,5,0.0
2024-12-21 09:00:00,-29.85,248.76,76903.2,25004.0,13763.69,5733.29,1519.0,5323.0,8900.0,76791.5885,25050.57525,13677.1375,5815.5925,-297.475,8947.43075,21.069392,4062.04785925,9,5,0.0
2024-12-21 10:00:00,-80.0,-31.98,73375.07,23674.5,13532.19,8353.4225,1519.0,5323.0,8900.0,72649.0025,23660.61465,14005.495,7860.4325,-2205.085,8892.69355,21.96272625,3984.93542475,10,5,0.0
2024-12-21 11:00:00,-80.0,-59.77,70156.08,20900.25,13515.6225,9872.075,1519.0,5323.0,8900.0,68944.28375,20866.056225,12119.74,8307.9925,-1785.725,8882.101075,21.5255625,3876.66224225,11,5,0.0
2024-12-21 12:00:00,-81.195,-58.62,64564.8275,19553.75,13460.2475,10325.57,1519.0,5323.0,8900.0,63501.811,19602.047675,8259.654999999999,7519.2474999999995,-492.645,8912.61915,21.953223,3844.3140697500003,12,5,0.0
2024-12-21 13:00:00,-83.62,-66.2,66408.83,19840.5,13294.3025,9736.6475,1519.0,5323.0,8900.0,65832.756,19678.093925,8250.4875,7134.63,-70.97,8960.434325,21.7726555,3846.7394915,13,5,0.0
2024-12-21 14:00:00,-80.0,-80.39,68972.3575,22039.5,12908.6,7978.655,1519.0,5338.0,8900.0,69242.8565,22226.7982,8487.0525,6151.42,-1.3825,8955.18675,22.276344,3842.7038785,14,5,0.0
2024-12-21 15:00:00,193.72500000000002,-80.39,73822.7725,22371.75,12151.51,4747.28,1519.0,5370.5,8900.0,73637.446,22304.83385,11948.72,4348.6725,-1.4124999999999999,9059.370675,22.152798,3924.52153875,15,5,0.0
2024-12-21 16:00:00,379.325,315.06,79769.835,22818.25,11116.1425,1251.76,1519.0,5373.0,8900.0,78736.89125,22783.849224999998,12320.465,967.955,1392.6325,9145.36705,21.2594635,4067.7040205000003,16,5,0.0
2024-12-21 17:00:00,391.4275,407.44,84527.1475,23631.25,10254.220000000001,53.39,1519.0,5373.0,8900.0,82642.33350000001,23672.351225,11113.4275,-10.5125,1897.5149999999999,9237.43145,22.2193225,4147.65731375,17,5,0.0
2024-12-21 18:00:00,396.96500000000003,422.75,82554.47499999999,24089.5,9767.59,9.129999999999999,1519.0,5373.0,8900.0,81081.08899999999,23947.80485,10637.2775,-11.462499999999999,1897.33,9287.622374999999,22.38088325,4198.42226075,18,5,0.0
2024-12-21 19:00:00,394.38,411.98,80598.9,24357.25,9465.029999999999,4.035,1519.0,5373.0,8900.0,79403.5355,24180.315225,9798.0375,-11.4225,2120.465,9250.5206,22.751522,4157.83557825,19,5,0.0
2024-12-21 20:00:00,393.97249999999997,398.83,78669.47750000001,23754.25,9266.3075,0.0,1519.0,5373.0,8900.0,78055.3435,23666.44445,9298.045,-11.495,1721.8975,9211.6803,22.42840125,4169.3416495,20,5,0.0
2024-12-21 21:00:00,399.18,391.04,76730.45,23520.75,9160.755,0.0,1519.0,5373.0,8900.0,76325.91375,23579.000825,9085.567500000001,-11.5075,960.6475,9188.381325,23.4832965,4210.76961025,21,5,0.0
2024-12-21 22:00:00,376.43,382.47,72848.495,22905.5,9096.06,0.0,1519.0,5373.0,8900.0,72343.585,22963.425225,8798.3325,-11.305,223.74,9139.279849999999,23.88244575,4164.530053500001,22,5,0.0
2024-12-21 23:00:00,351.3425,364.5,68325.78,20063.5,9028.955,0.0,1519.0,5373.0,8900.0,67636.45,20210.60275,8398.56,-10.8375,-1.5775000000000001,9131.742325,23.055636,4179.356972,23,5,0.0
2024-12-22 00:00:00,304.44,329.53,64195.729999999996,19271.0,8976.210000000001,0.0,1520.5,5253.0,8900.0,64574.62875,19253.447025,8508.005000000001,-10.77,-1.6949999999999998,9040.205175,24.196063,4130.69625325,0,6,0.0
2024-12-22 01:00:00,267.46999999999997,240.31,62059.244999999995,19278.25,8639.967499999999,0.0,1521.0,5213.0,8900.0,62925.437,19361.94855,8943.585,-10.835,-707.49,9013.646649999999,23.66386375,4125.4161487500005,1,6,0.0
2024-12-22 02:00:00,220.85,249.51,60903.6775,19275.5,8127.075,0.0,1521.0,5213.0,8900.0,61739.182499999995,19403.4702,9036.28,-10.6325,-1162.2224999999999,8973.343725,24.3576235,4153.30148025,2,6,0.0
2024-12-22 03:00:00,246.195,263.7,60435.53,19275.5,7579.285,0.0,1521.0,5213.0,8900.0,60979.6175,19297.752275,8438.815,-10.8575,-1153.6525000000001,8982.28195,23.435778,4172.645822750001,3,6,0.0
2024-12-22 04:00:00,306.0,289.86,60779.425,19277.75,7006.765,0.0,1521.0,5213.0,8900.0,61284.442500000005,19392.253325,7930.7474999999995,-10.895,-737.505,9035.51415,23.6353525,4173.540063,4,6,0.0
2024-12-22 05:00:00,308.4,307.86,62598.884999999995,20164.75,6388.3425,0.0,1521.0,5213.0,8900.0,62934.11675,20187.450675,7045.9974999999995,-10.717500000000001,-1.9075,9037.59015,23.825423999999998,4171.33207425,5,6,0.0
2024-12-22 06:00:00,303.65,309.07,66072.6625,22783.25,5693.135,0.0,1521.0,5213.0,8900.0,66241.15825000001,22919.530475,5994.077499999999,-11.065,356.82500000000005,9017.241425,22.8560615,4168.4694495,6,6,0.0
2024-12-22 07:00:00,383.6125,337.13,71733.49,23382.5,4996.335,345.205,1521.0,5198.0,8900.0,72209.50875,23409.719025,5260.57,229.80249999999998,977.7125,9027.186450000001,23.63535275,4165.46914725,7,6,0.0
2024-12-22 08:00:00,390.7925,388.25,76443.1225,24544.0,4309.0825,3186.915,1521.0,5165.5,8900.0,75954.995,24745.986175,4155.4875,3129.89,973.3125,9024.222925,23.302728000000002,4134.281937,8,6,0.0
2024-12-22 09:00:00,-30.2,325.49,71252.6675,25237.75,3692.9675,7543.17,1521.28,5163.0,8900.0,70470.9675,25091.7519,3148.92,8262.425,-376.675,8917.142575,23.5403175,4026.31745925,9,6,0.0
2024-12-22 10:00:00,-80.0,-80.0,67750.3325,23669.25,3208.1525,10555.4825,1522.02,5163.0,8900.0,65932.84075,23519.951675,2584.735,10053.2175,-1514.5275,8884.5921,23.150671250000002,3984.8631955,10,6,0.0
2024-12-22 11:00:00,-72.725,-80.35,64887.575,20833.75,2979.17,11960.655,1522.76,5163.0,8900.0,62696.65475,20755.373325,2520.7425000000003,12019.085,-2274.38,8851.577325,23.3597495,3977.82603375,11,6,0.0
2024-12-22 12:00:00,-71.735,-75.79,59708.21,19471.25,2907.75,12193.5625,1523.5,5163.0,8900.0,58346.3185,19295.36595,2324.0550000000003,10135.7575,-2177.1425,8843.458025,22.9130825,3973.95073875,12,6,0.0
2024-12-22 13:00:00,-36.9725,-80.36,61935.2525,19860.0,2820.67,11278.625,1524.24,5163.0,8900.0,61883.2785,19819.449800000002,2949.3050000000003,9807.795,-2212.495,8874.118675,21.79166225,3980.42066475,13,6,0.0
2024-12-22 14:00:00,32.695,-80.26,64671.0125,22127.25,2603.12,9038.255,1524.98,5178.0,8900.0,65704.714,22185.940725,2568.3625,8901.779999999999,-1774.565,8929.685024999999,22.856061,3991.7101862500003,14,6,0.0
2024-12-22 15:00:00,314.3075,79.6,69854.6575,22658.5025,2288.3824999999997,5199.3025,1525.72,5210.5,8900.0,71385.60274999999,22644.25675,2128.5575,4694.185,-72.425,9033.291425,22.01974825,4062.5773885,15,6,0.0
2024-12-22 16:00:00,552.3,339.33,76144.72499999999,21628.254999999997,2063.7599999999998,1296.6325,1526.46,5213.0,8900.0,77510.3365,21540.60745,2217.4875,770.6175000000001,1308.5375,9110.154425,22.646983,4188.75850475,16,6,0.0
2024-12-22 17:00:00,666.0699999999999,530.61,81098.0875,20575.0,2080.7599999999998,18.15,1527.2,5213.0,8900.0,81939.2825,20508.014225,2428.5625,-12.004999999999999,1939.2525,9145.53335,21.934216,4261.689836250001,17,6,0.0
2024-12-22 18:00:00,528.82,586.99,79318.1725,20550.5,2299.6825,0.01,1527.9375,5213.0,8900.0,80549.3085,20389.539225,2353.1975,-11.0475,2092.8424999999997,9165.096975,22.3998905,4274.80875225,18,6,0.0
2024-12-22 19:00:00,542.9875,487.11,77789.8625,20699.0,2744.37,0.0,1528.6775,5213.0,8900.0,79341.6975,20682.1164,2457.7525,-11.0225,1967.2275,9163.598,22.5614505,4285.3685205,19,6,0.0
2024-12-22 20:00:00,589.3475000000001,487.14,76348.51,21019.5,3391.9475,0.0,1529.415,5213.0,8900.0,78054.8085,21038.993524999998,2784.535,-11.205,973.1949999999999,9143.614150000001,21.59208825,4262.028043,20,6,0.0
2024-12-22 21:00:00,442.15,466.2,74534.44750000001,22882.0,4081.165,0.0,1530.155,5213.0,8900.0,75186.246,22849.21415,3666.7925,-11.185,-1.835,9148.000324999999,22.6754935,4227.7159665,21,6,0.0
2024-12-22 22:00:00,350.595,383.76,70451.1425,23071.25,4708.275,0.0,1530.895,5213.0,8900.0,70408.02875,23137.833725,4494.8150000000005,-11.11,-1.9025,9068.966475000001,21.677619999999997,4215.982845500001,22,6,0.0
2024-12-22 23:00:00,276.485,320.93,65848.9125,20225.25,5148.0175,0.0,1531.635,5213.0,8900.0,65633.19225,20242.652125,5190.0,-10.795,-1.865,9003.81365,22.69450075,4204.50244675,23,6,0.0
2024-12-23 00:00:00,237.79500000000002,224.52,63013.405,19285.0,5535.6,33.75,1532.375,5213.0,8937.5,62805.32225,19281.12055,5711.2474999999995,-10.77,-80.1225,8964.157775,22.5709545,4212.680639,0,0,0.0
2024-12-23 01:00:00,188.005,235.95,61616.34,19278.25,5648.5,45.0,1533.115,5213.0,8950.0,61401.89275,19455.241375,5462.98,-10.7225,-679.3149999999999,8943.850075,22.447408250000002,4268.94255075,1,0,0.0
2024-12-23 02:00:00,180.555,234.6,60516.990000000005,19275.5,5524.7875,45.0,1533.855,5213.0,8950.0,60296.2295,19321.3178,4903.74,-10.745,-1379.455,8920.861700000001,22.4664155,4293.81129275,2,0,0.0
2024-12-23 03:00:00,252.105,234.6,60018.229999999996,19275.5,5262.7275,45.0,1534.595,5213.0,8950.0,59954.76,19267.2552,4129.745,-10.71,-1146.015,8913.935725,21.41152025,4343.653523,3,0,0.0
2024-12-23 04:00:00,296.805,234.6,60537.880000000005,19277.75,4907.09,45.0,1535.335,5213.0,8950.0,60412.874500000005,19271.1971,3922.1975,-10.91,-994.2225000000001,8920.3498,22.32386175,4322.27866675,4,0,0.0
2024-12-23 05:00:00,300.35,234.6,62594.335,20164.5,4523.295,45.0,1536.075,5213.0,8950.0,62822.94775,20135.318525,3602.0075,-10.835,-68.77000000000001,8945.55145,21.9817335,4285.080936750001,5,0,0.0
2024-12-23 06:00:00,348.3,254.52,67867.34,22470.5,4184.7925,45.0,1536.815,5213.0,8950.0,68456.129,22459.443825,3404.8275,-11.005,356.3025,8976.7923,22.665989500000002,4305.929288,6,0,0.0
2024-12-23 07:00:00,460.98,349.84,74905.595,23182.5,3878.6325,358.05499999999995,1537.555,5198.0,8950.0,75350.2575,23155.02225,3559.1,173.7,846.2725,9028.40585,22.257337,4362.871786,7,0,0.0
2024-12-23 08:00:00,484.61,431.55,80683.15,24344.0,3514.705,3034.875,1538.295,5165.5,8950.0,82091.73000000001,24318.283649999998,3754.7,2626.3225,1003.9575,9044.5838,22.580458,4329.79132175,8,0,0.0
2024-12-23 09:00:00,352.8375,419.08,75165.4475,24905.5,3104.045,7243.28,1539.035,5163.0,8950.0,77646.55875,24812.113924999998,3296.705,7307.34,191.2225,8980.488925,23.416770749999998,4236.878466,9,0,0.0
2024-12-23 10:00:00,160.7875,139.11,71093.78,23678.25,2677.385,10264.515,1539.775,5163.0,8950.0,72587.8025,23636.434475000002,2970.8375,10328.235,-810.475,8921.587525,23.73038925,4192.20884775,10,0,0.0
2024-12-23 11:00:00,243.92000000000002,72.84,67937.6975,20835.5,2408.53,11732.885,1540.5149999999999,5163.0,8950.0,68627.3815,20611.822500000002,3072.475,11824.9425,-2205.0299999999997,8891.100125,24.68074475,4134.48838275,11,0,0.0
2024-12-23 12:00:00,102.64,166.96,62269.63,19471.25,2250.7125,12000.11,1541.255,5163.0,8950.0,62492.648,19285.4087,2913.125,11397.7175,-2032.4499999999998,8898.896424999999,25.165426749999998,4092.26857125,12,0,0.0
2024-12-23 13:00:00,10.29,59.42,64511.9,19860.0,2121.385,11088.654999999999,1541.995,5163.0,8950.0,64617.6985,19874.899175,2880.925,10875.295,-1938.0475000000001,8960.391175,26.70500275,4077.6871705,13,0,0.0
2024-12-23 14:00:00,197.26,166.45,67742.675,22127.25,1965.03,8852.0625,1542.7350000000001,5178.0,8950.0,68260.39125,22112.706275,2487.7125,9153.025,-1376.025,8969.050975,26.914082,4148.149848,14,0,0.0
2024-12-23 15:00:00,409.8675,217.35,73369.655,22392.75,1806.31,5140.485000000001,1543.475,5210.5,8950.0,73528.7985,22261.528075000002,2014.9975,4987.5675,-229.3625,9103.5103,27.664862749999998,4255.02925075,15,0,0.0
2024-12-23 16:00:00,514.9125,410.24,79206.9475,21919.0,1788.365,1380.6825000000001,1544.215,5213.0,8950.0,79044.1335,21963.2945,1745.3925,930.53,1275.3775,9122.899325,29.080893,4388.163258250001,16,0,0.0
2024-12-23 17:00:00,557.6525,521.18,83467.485,19984.25,1851.0125,98.77,1544.955,5213.0,8950.0,82749.547,20045.02545,2068.1125,-11.4125,1240.73,9150.880575,28.63422575,4421.5794225,17,0,0.0
2024-12-23 18:00:00,544.0175,558.44,81518.3225,19830.75,1931.7475,52.7125,1545.695,5213.0,8950.0,81404.75,19801.8072,2113.9025,-11.1275,1842.5075,9144.272775,29.556071250000002,4396.91447,18,0,0.0
2024-12-23 19:00:00,543.16,518.98,79293.42,20314.0,2043.75,48.6825,1546.435,5213.0,8950.0,79543.89624999999,20221.49235,1993.645,-11.1125,1904.0225,9146.215025,29.67961725,4394.88029475,19,0,0.0
2024-12-23 20:00:00,521.7175,520.65,78571.595,20955.75,2125.33,45.0,1547.175,5213.0,8950.0,78128.72625,20915.558575,2196.6875,-11.0575,1003.3825,9139.1453,30.9911085,4399.32581475,20,0,0.0
2024-12-23 21:00:00,469.8325,514.12,76835.9775,23569.75,2137.8025,45.0,1547.915,5213.0,8950.0,75873.7125,23562.488400000002,2456.3475,-11.0375,89.85249999999999,9125.23565,31.1051515,4372.25240375,21,0,0.0
2024-12-23 22:00:00,394.78,462.57,72391.92,23401.25,2140.21,45.0,1548.655,5213.0,8950.0,71287.5905,23430.850775,2305.2125,-10.92,-1.7375,9070.945875,31.371249999999996,4327.27964425,22,0,0.0
2024-12-23 23:00:00,375.65999999999997,408.6,67850.8425,20225.25,2102.4775,45.0,1549.395,5213.0,8950.0,66933.6325,20287.07275,2237.87,-10.7325,-1.8050000000000002,9017.5905,32.8347975,4321.05524325,23,0,0.0
2024-12-24 00:00:00,296.5075,371.6,63834.725,19285.015,1965.6875,11.25,1555.965,5213.0,8987.5,64117.11775,19269.668775,2242.9225,-10.752500000000001,-1.8725,8991.292425,32.6732375,4324.01355825,0,1,0.0
2024-12-24 01:00:00,267.9275,276.9,61965.66,19278.305,1821.7,0.0,1558.0,5230.5,9000.0,62741.31925,19381.302025,2149.8225,-10.725,-642.6700000000001,8989.9453,33.5950835,4343.04805225,1,1,0.0
2024-12-24 02:00:00,286.7075,286.05,61138.6725,19275.595,1661.795,0.0,1558.0,5264.25,9000.0,61522.45925,19353.3108,1807.0025,-10.645,-1152.6625,8994.695075,33.062883,4327.71158025,2,1,0.0
2024-12-24 03:00:00,289.9675,290.63,60598.524999999994,19275.645,1501.985,0.0,1558.0,5290.5,9000.0,60602.64075,19314.36825,1414.24,-10.6,-1142.1925,8994.576850000001,33.785154000000006,4339.44411,3,1,0.0
2024-12-24 04:00:00,294.8675,287.99,60846.735,19277.934999999998,1316.605,0.0,1558.0,5314.25,9000.0,61265.0265,19327.400475000002,1321.945,-10.782499999999999,-730.48,9001.5204,33.55706925,4327.5867135,4,1,0.0
2024-12-24 05:00:00,302.525,290.31,63092.295,19435.975,1118.245,0.0,1558.0,5323.0,9000.0,63597.176,19552.50555,1121.7725,-10.690000000000001,-568.4125,9024.003125,34.516928,4347.7166495,5,1,0.0
2024-12-24 06:00:00,320.8075,299.03,68559.5675,22149.265,962.4725,0.0,1558.0,5323.0,9000.0,69272.82625,22193.1593,904.255,-10.8675,-104.58250000000001,9026.791025,36.113524999999996,4337.6797475,6,1,0.0
2024-12-24 07:00:00,353.935,312.32,75385.5975,22862.805,903.18,235.05,1558.0,5308.0,9000.0,76055.86,22910.077075,560.85,213.1925,732.25,9049.20125,36.45565575,4318.23885675,7,1,0.0
2024-12-24 08:00:00,411.275,347.33,81920.72,24022.845,932.0775,2111.0025,1558.0,5275.5,9000.0,83020.935,24019.162125,555.0775,2274.08,812.8125,9061.924175,37.55806725,4294.12416475,8,1,0.0
2024-12-24 09:00:00,352.1575,359.45,79125.295,25145.645,1046.115,4925.57,1558.0,5273.0,9000.0,81876.67,25154.8636,862.53,4871.5225,486.32500000000005,9036.9393,38.01423725,4302.48125225,9,1,0.0
2024-12-24 10:00:00,360.6225,327.88,76453.58,23669.434999999998,1187.2325,7163.2575,1558.0,5273.0,9000.0,81571.995,23486.377175,1235.6375,6229.9725,231.64499999999998,8881.53925,39.24019825,4360.92116075,10,1,0.0
2024-12-24 11:00:00,378.8175,324.44,73742.2875,20834.225,1298.6875,8343.5225,1558.0,5273.0,9000.0,79850.48525,20863.433675,1359.3025,6739.25,-156.1,8838.26585,39.3732485,4199.1458915,11,1,0.0
2024-12-24 12:00:00,357.885,317.49,68882.5025,19471.765,1447.295,8598.4825,1558.0,5273.0,9000.0,75451.7215,19535.715025,1283.4225000000001,5898.0650000000005,-580.135,8852.096375000001,39.8389215,4197.69866225,12,1,0.0
2024-12-24 13:00:00,386.6325,304.31,71135.88249999999,19860.555,1568.7725,7813.6825,1558.0,5273.0,9000.0,79252.725,20032.980750000002,1256.1975,4237.6175,748.6324999999999,8891.559874999999,40.44714875,4269.8226445,13,1,0.0
2024-12-24 14:00:00,431.18,314.52,73603.80249999999,22127.845,1620.9325,5984.805,1558.0,5288.0,9000.0,82548.1245,22088.234925,1170.6825,2612.7875,724.8475,8932.51835,40.162043249999996,4438.1736144999995,14,1,0.0
2024-12-24 15:00:00,533.8824999999999,316.46,76840.7,22884.6575,1623.4299999999998,3404.1425,1558.0,5320.5,9000.0,83202.473,22943.276625,1096.8325,1363.025,8.79,8942.344675,40.599207,4530.78552125,15,1,0.0
2024-12-24 16:00:00,505.12,339.46,80408.5725,23341.002500000002,1763.0675,928.9725,1558.0,5323.0,9000.0,83093.76975,23462.679625,1417.04,383.035,118.0175,8953.086075,39.658354,4492.46459575,16,1,0.0
2024-12-24 17:00:00,444.67,371.09,83151.1225,23648.8125,2251.435,48.6275,1558.0,5323.0,9000.0,83972.534,23743.749825,2181.565,-12.25,911.4075,9037.329975,40.46615775,4432.64924175,17,1,0.0
2024-12-24 18:00:00,384.1225,389.28,81794.305,23502.265,3006.7574999999997,5.85,1558.0,5323.0,9000.0,81774.915,23597.79605,2479.1549999999997,-10.895,1025.755,9098.447125,40.703747,4416.081068,18,1,0.0
2024-12-24 19:00:00,356.7825,356.7,79889.88,23664.555,3881.6,2.665,1558.0,5323.0,9000.0,79862.115,23733.125625,2792.63,-11.094999999999999,892.4425,9056.455175,42.2053085,4427.2228075,19,1,0.0
2024-12-24 20:00:00,360.55,339.62,78483.015,23236.345,4729.8,0.0,1558.0,5323.0,9000.0,78167.70999999999,23167.41495,2921.0375,-11.03,169.34,9013.409599999999,43.8209135,4432.0998785,20,1,0.0
2024-12-24 21:00:00,343.1525,332.99,76385.0475,23100.145,5372.7025,0.0,1558.0,5323.0,9000.0,75823.83125,23129.131225,3182.14,-11.059999999999999,-1.6625,8987.533075,45.25595225,4387.1714704999995,21,1,0.0
2024-12-24 22:00:00,310.59749999999997,314.19,72028.4875,23159.434999999998,5717.86,0.0,1558.0,5323.0,9000.0,71405.24375,23075.670775,3649.745,-10.825,-1.6875,8905.064225,45.40800825,4495.9321545,22,1,0.0
2024-12-24 23:00:00,299.7575,295.07,67402.325,20226.225,5851.7074999999995,0.0,1558.0,5323.0,9000.0,66731.19275,20196.798575,3915.77,-10.4975,-1.78,8880.036275,46.139782249999996,4528.51203025,23,1,0.0
2024-12-25 00:00:00,281.455,267.36,64074.645,19285.265,5794.6925,0.0,1540.8700000000001,5338.0,9000.0,63725.48125,19334.058,3807.6325,-10.3825,-3.355,8863.4714,46.614959999999996,4533.16949975,0,2,0.0
2024-12-25 01:00:00,275.3925,241.53,62531.2625,19278.305,5760.8475,0.0,1535.16,5343.0,9000.0,62126.83225,19361.1226,3824.77,-10.4675,-943.0125,8860.093175,47.327729,4535.3964424999995,1,2,0.0
2024-12-25 02:00:00,275.4125,241.62,61317.15,19294.345,5642.6275000000005,0.0,1535.16,5343.0,9000.0,60787.4775,19207.5088,3920.81,-10.5225,-1173.4225,8832.808874999999,47.63184,4521.8161995,2,2,0.0
2024-12-25 03:00:00,269.53,241.81,60474.4925,19349.395,5441.99,0.0,1535.16,5343.0,9000.0,60066.02575,19291.9276,4041.6875,-10.575,-1168.9275,8822.0105,47.67935825,4523.65333525,3,2,0.0
2024-12-25 04:00:00,278.9275,244.33,61066.55,19278.684999999998,5208.87,0.0,1535.16,5343.0,9000.0,60425.3535,19303.056475,4150.205,-10.67,-949.145,8826.489975,47.69836625,4513.95527325,4,2,0.0
2024-12-25 05:00:00,290.14750000000004,256.48,63447.887500000004,19434.725,5025.33,0.0,1535.16,5343.0,9000.0,62827.6235,19302.798925000003,4353.9,-10.7075,-1.9075,8864.32265,47.565315749999996,4525.57278175,5,2,0.0
2024-12-25 06:00:00,302.82,288.15,69119.5425,22147.265,4860.545,0.0,1535.16,5343.0,9000.0,68362.1815,22288.99655,4386.945,-10.91,261.2375,8871.34415,47.77439525,4514.292943500001,6,2,0.0
2024-12-25 07:00:00,338.355,312.26,75904.13,22862.805,4666.075,195.2175,1535.16,5328.0,9000.0,75143.39875000001,22939.823225,5126.96,150.655,669.995,8911.454575,47.87893325,4536.050362,7,2,0.0
2024-12-25 08:00:00,379.04499999999996,349.56,83907.0875,24022.845,4334.7425,1918.505,1535.16,5295.5,9000.0,82497.64499999999,23992.9269,5101.72,1748.3525,734.25,8900.134175,47.992976750000004,4506.448626,8,2,0.0
2024-12-25 09:00:00,333.995,387.82,81663.99,25145.645,3755.9075000000003,4654.9,1535.16,5293.0,9000.0,80308.9515,25003.800750000002,5156.875,4745.54,89.01,8847.028725,48.2970915,4450.36562525,9,2,0.0
2024-12-25 10:00:00,319.9425,364.16,78346.66,23716.184999999998,3020.7575,7003.3325,1535.16,5293.0,9000.0,77933.9975,24272.206374999998,4540.135,6551.8475,-456.3025,8789.9808,48.82929,4396.08764725,10,2,0.0
2024-12-25 11:00:00,320.9975,351.15,74776.0475,20834.725,2658.0125,8482.7575,1535.16,5293.0,9000.0,75474.256,22860.104025,4428.3975,7496.735,-1164.47,8764.280575,49.4565245,4220.48294625,11,2,0.0
2024-12-25 12:00:00,281.12,329.09,69163.9225,19472.515,2584.42,8799.279999999999,1535.16,5293.0,9000.0,70190.695,21509.764825,4045.705,7524.9825,-1157.4925,8799.532599999999,49.59907825,4222.21802975,12,2,0.0
2024-12-25 13:00:00,318.285,327.94,71139.2175,19861.055,2649.5725,8018.33,1535.16,5293.0,9000.0,72719.65849999999,21851.563475,3440.29,6638.775,-1228.2975000000001,8812.0773,48.420638000000004,4231.36362,13,2,0.0
2024-12-25 14:00:00,337.905,336.59,73523.345,22160.095,2752.8275000000003,6152.0599999999995,1535.16,5308.0,9000.0,75292.6715,23032.0326,3132.91,4804.3875,-1701.385,8821.455025,47.31822425,4408.644479500001,14,2,0.0
2024-12-25 15:00:00,371.595,348.42,76771.0675,22884.6575,2912.9925,3506.8325,1535.16,5340.5,9000.0,77560.245,22744.754775,2658.5625,2614.9900000000002,-977.82,8861.0841,46.4058815,4438.16592725,15,2,0.0
2024-12-25 16:00:00,397.6425,371.32,79658.005,23340.752500000002,3319.125,972.2225,1535.16,5343.0,9000.0,79509.82375,23279.803675,3013.73,609.13,272.0825,8958.01955,45.85467475,4456.934177749999,16,2,0.0
2024-12-25 17:00:00,397.23249999999996,389.13,82942.9675,23648.5625,4049.7225,49.792500000000004,1535.16,5343.0,9000.0,81893.0075,23572.2589,4370.46,-11.317499999999999,1096.95,8993.895025,45.10389475,4496.2714777500005,17,2,0.0
